"transaction_id","sample_id","transaction_type","transaction_amount"
52353048,53721,"REBILL",39.95
52353049,53721,"REBILL",39.95
52353050,53726,"REBILL",29.95
52353051,53726,"REBILL",29.95
52353052,53767,"REBILL",29.95
52353053,53818,"CHARGEBACK",-24.95
52353054,53820,"REBILL",29.95
52353055,53820,"REBILL",29.95
52353056,53824,"REFUND",-19.95
52353057,53824,"REFUND",-19.95
52353058,53867,"REBILL",29.95
52353059,53867,"REBILL",29.95
52353060,53867,"REBILL",29.95
52353061,53925,"REFUND",-24.95
52353062,53925,"REFUND",-24.95
52353063,53925,"REFUND",-24.95
52353064,53933,"REBILL",24.95
52353065,53933,"REBILL",24.95
52353066,53933,"REBILL",24.95
52353067,53972,"REBILL",29.95
52353068,53974,"REBILL",24.95
52353069,53981,"REBILL",29.95
52353070,54007,"REBILL",39.95
52353071,54008,"REBILL",29.95
52353072,54008,"REBILL",29.95
52353073,54008,"REBILL",29.95
52353074,54008,"REBILL",29.95
52353075,54030,"REBILL",19.95
52353076,54038,"REBILL",24.95
52353077,54073,"REBILL",39.95
52353078,54073,"REBILL",39.95
52353079,54073,"REBILL",39.95
52353080,54082,"REBILL",29.95
52353081,54109,"REBILL",29.95
52353082,54109,"REBILL",29.95
52353083,54109,"REBILL",29.95
52353084,54113,"REBILL",32.95
52353085,54113,"REBILL",32.95
52353086,54118,"REBILL",19.95
52353087,54118,"REBILL",19.95
52353088,54118,"REBILL",19.95
52353089,54118,"REBILL",19.95
52353090,54118,"REBILL",19.95
52353091,54118,"REBILL",19.95
52353092,54118,"REBILL",19.95
52353093,54118,"REBILL",19.95
52353094,54127,"REBILL",24.95
52353095,54127,"REBILL",24.95
52353096,54127,"REBILL",24.95
52353097,54186,"REBILL",24.95
52353098,54186,"REBILL",24.95
52353099,54213,"REBILL",39.95
52353100,54213,"REBILL",39.95
52353101,54213,"REBILL",39.95
52353102,54213,"REBILL",39.95
52353103,54233,"CHARGEBACK",-29.95
52353104,54250,"REBILL",39.95
52353105,54303,"REBILL",29.95
52353106,54307,"REBILL",24.95
52353107,54326,"CHARGEBACK",-19.95
52353108,54326,"CHARGEBACK",-19.95
52353109,54361,"REBILL",29.95
52353110,54365,"REBILL",39.95
52353111,54379,"REBILL",29.95
52353112,54392,"REBILL",24.95
52353113,54486,"REBILL",32.95
52353114,54486,"REBILL",32.95
52353115,54495,"REBILL",29.95
52353116,54495,"REBILL",29.95
52353117,54517,"REBILL",32.95
52353118,54517,"REBILL",32.95
52353119,54517,"REBILL",32.95
52353120,54517,"REBILL",32.95
52353121,54517,"REBILL",32.95
52353122,54517,"REBILL",32.95
52353123,54517,"REBILL",32.95
52353124,54517,"REBILL",32.95
52353125,54559,"REBILL",29.95
52353126,54559,"REBILL",29.95
52353127,54559,"REBILL",29.95
52353128,54563,"REBILL",29.95
52353129,54575,"REBILL",24.95
52353130,54575,"REBILL",24.95
52353131,54581,"REBILL",39.95
52353132,54581,"REBILL",39.95
52353133,54638,"REBILL",24.95
52353134,54638,"REBILL",24.95
52353135,54638,"REBILL",24.95
52353136,54638,"REBILL",24.95
52353137,54666,"REBILL",32.95
52353138,54666,"REBILL",32.95
52353139,54677,"REBILL",24.95
52353140,54677,"REBILL",24.95
52353141,54683,"REBILL",24.95
52353142,54686,"REBILL",24.95
52353143,54686,"REBILL",24.95
52353144,54686,"REBILL",24.95
52353145,54686,"REBILL",24.95
52353146,54686,"REBILL",24.95
52353147,54686,"REBILL",24.95
52353148,54693,"REBILL",19.95
52353149,54724,"REBILL",24.95
52353150,54735,"REBILL",39.95
52353151,54735,"REBILL",39.95
52353152,54768,"REBILL",24.95
52353153,54768,"REBILL",24.95
52353154,54768,"REBILL",24.95
52353155,54768,"REBILL",24.95
52353156,54768,"REBILL",24.95
52353157,54768,"REBILL",24.95
52353158,54772,"REBILL",24.95
52353159,54793,"REBILL",19.95
52353160,54831,"REBILL",19.95
52353161,54831,"REBILL",19.95
52353162,54831,"REBILL",19.95
52353163,54831,"REBILL",19.95
52353164,54831,"REBILL",19.95
52353165,54831,"REBILL",19.95
52353166,54888,"REBILL",19.95
52353167,54888,"REBILL",19.95
52353168,54888,"REBILL",19.95
52353169,54888,"REBILL",19.95
52353170,54903,"REBILL",24.95
52353171,54903,"REBILL",24.95
52353172,54918,"REBILL",19.95
52353173,54918,"REBILL",19.95
52353174,54918,"REBILL",19.95
52353175,54994,"REBILL",29.95
52353176,55027,"REBILL",32.95
52353177,55027,"REBILL",32.95
52353178,55027,"REBILL",32.95
52353179,55027,"REBILL",32.95
52353180,55027,"REBILL",32.95
52353181,55027,"REBILL",32.95
52353182,55027,"REBILL",32.95
52353183,55027,"REBILL",32.95
52353184,55027,"REBILL",32.95
52353185,55034,"REBILL",39.95
52353186,55034,"REBILL",39.95
52353187,55038,"REBILL",24.95
52353188,55046,"REBILL",19.95
52353189,55046,"REBILL",19.95
52353190,55046,"REBILL",19.95
52353191,55046,"REBILL",19.95
52353192,55046,"REBILL",19.95
52353193,55046,"REBILL",19.95
52353194,55062,"REBILL",24.95
52353195,55062,"REBILL",24.95
52353196,55062,"REBILL",24.95
52353197,55108,"REBILL",39.95
52353198,55130,"REBILL",29.95
52353199,55130,"REBILL",29.95
52353200,55131,"REBILL",24.95
52353201,55156,"REBILL",39.95
52353202,55156,"REBILL",39.95
52353203,55218,"REBILL",19.95
52353204,55218,"REBILL",19.95
52353205,55224,"REBILL",29.95
52353206,55224,"REBILL",29.95
52353207,55270,"REBILL",24.95
52353208,55270,"REBILL",24.95
52353209,55270,"REBILL",24.95
52353210,55270,"REBILL",24.95
52353211,55270,"REBILL",24.95
52353212,55270,"REBILL",24.95
52353213,55295,"REBILL",19.95
52353214,55295,"REBILL",19.95
52353215,55295,"REBILL",19.95
52353216,55295,"REBILL",19.95
52353217,55295,"REBILL",19.95
52353218,55306,"REFUND",-32.95
52353219,55306,"REFUND",-32.95
52353220,55313,"REBILL",24.95
52353221,55327,"REFUND",-39.95
52353222,55341,"REBILL",39.95
52353223,55374,"REBILL",39.95
52353224,55374,"REBILL",39.95
52353225,55382,"REBILL",39.95
52353226,55403,"REFUND",-32.95
52353227,55413,"REBILL",39.95
52353228,55441,"REBILL",29.95
52353229,55441,"REBILL",29.95
52353230,55443,"REBILL",29.95
52353231,55456,"REBILL",39.95
52353232,55456,"REBILL",39.95
52353233,55456,"REBILL",39.95
52353234,55456,"REBILL",39.95
52353235,55466,"REBILL",24.95
52353236,55466,"REBILL",24.95
52353237,55466,"REBILL",24.95
52353238,55466,"REBILL",24.95
52353239,55466,"REBILL",24.95
52353240,55508,"REBILL",24.95
52353241,55508,"REBILL",24.95
52353242,55508,"REBILL",24.95
52353243,55508,"REBILL",24.95
52353244,55508,"REBILL",24.95
52353245,55534,"REBILL",19.95
52353246,55534,"REBILL",19.95
52353247,55534,"REBILL",19.95
52353248,55534,"REBILL",19.95
52353249,55534,"REBILL",19.95
52353250,55534,"REBILL",19.95
52353251,55534,"REBILL",19.95
52353252,55567,"REBILL",32.95
52353253,55593,"REBILL",24.95
52353254,55593,"REBILL",24.95
52353255,55593,"REBILL",24.95
52353256,55618,"REBILL",32.95
52353257,55618,"REBILL",32.95
52353258,55618,"REBILL",32.95
52353259,55618,"REBILL",32.95
52353260,55650,"REBILL",19.95
52353261,55650,"REBILL",19.95
52353262,55657,"REBILL",19.95
52353263,55657,"REBILL",19.95
52353264,55657,"REBILL",19.95
52353265,55657,"REBILL",19.95
52353266,55710,"REBILL",39.95
52353267,55710,"REBILL",39.95
52353268,55710,"REBILL",39.95
52353269,55715,"REBILL",19.95
52353270,55715,"REBILL",19.95
52353271,55715,"REBILL",19.95
52353272,55715,"REBILL",19.95
52353273,55715,"REBILL",19.95
52353274,55715,"REBILL",19.95
52353275,55715,"REBILL",19.95
52353276,55715,"REBILL",19.95
52353277,55717,"REBILL",29.95
52353278,55717,"REBILL",29.95
52353279,55764,"REBILL",39.95
52353280,55766,"REBILL",19.95
52353281,55766,"REBILL",19.95
52353282,55766,"REBILL",19.95
52353283,55770,"REBILL",29.95
52353284,55770,"REBILL",29.95
52353285,55770,"REBILL",29.95
52353286,55770,"REBILL",29.95
52353287,55770,"REBILL",29.95
52353288,55770,"REBILL",29.95
52353289,55770,"REBILL",29.95
52353290,55783,"REBILL",29.95
52353291,55783,"REBILL",29.95
52353292,55783,"REBILL",29.95
52353293,55783,"REBILL",29.95
52353294,55783,"REBILL",29.95
52353295,55783,"REBILL",29.95
52353296,55790,"REBILL",24.95
52353297,55790,"REBILL",24.95
52353298,55790,"REBILL",24.95
52353299,55790,"REBILL",24.95
52353300,55835,"REBILL",29.95
52353301,55835,"REBILL",29.95
52353302,55835,"REBILL",29.95
52353303,55835,"REBILL",29.95
52353304,55836,"REBILL",39.95
52353305,55854,"REFUND",-24.95
52353306,55854,"REFUND",-24.95
52353307,55854,"REFUND",-24.95
52353308,55854,"REFUND",-24.95
52353309,55854,"REFUND",-24.95
52353310,55867,"REBILL",32.95
52353311,55867,"REBILL",32.95
52353312,55867,"REBILL",32.95
52353313,55931,"REBILL",32.95
52353314,55946,"REFUND",-19.95
52353315,55946,"REFUND",-19.95
52353316,55969,"REBILL",29.95
52353317,55969,"REBILL",29.95
52353318,55974,"REBILL",39.95
52353319,55974,"REBILL",39.95
52353320,55974,"REBILL",39.95
52353321,55977,"REBILL",39.95
52353322,55977,"REBILL",39.95
52353323,55983,"REBILL",39.95
52353324,55984,"REBILL",24.95
52353325,55984,"REBILL",24.95
52353326,55984,"REBILL",24.95
52353327,55984,"REBILL",24.95
52353328,55988,"REBILL",24.95
52353329,55988,"REBILL",24.95
52353330,55993,"REBILL",24.95
52353331,55993,"REBILL",24.95
52353332,56009,"REBILL",24.95
52353333,56009,"REBILL",24.95
52353334,56021,"CHARGEBACK",-19.95
52353335,56021,"CHARGEBACK",-19.95
52353336,56021,"CHARGEBACK",-19.95
52353337,56024,"REBILL",29.95
52353338,56024,"REBILL",29.95
52353339,56024,"REBILL",29.95
52353340,56024,"REBILL",29.95
52353341,56024,"REBILL",29.95
52353342,56079,"REFUND",-39.95
52353343,56079,"REFUND",-39.95
52353344,56079,"REFUND",-39.95
52353345,56109,"REBILL",39.95
52353346,56109,"REBILL",39.95
52353347,56109,"REBILL",39.95
52353348,56109,"REBILL",39.95
52353349,56109,"REBILL",39.95
52353350,56109,"REBILL",39.95
52353351,56109,"REBILL",39.95
52353352,56109,"REBILL",39.95
52353353,56109,"REBILL",39.95
52353354,56109,"REBILL",39.95
52353355,56112,"REBILL",24.95
52353356,56112,"REBILL",24.95
52353357,56121,"REBILL",39.95
52353358,56121,"REBILL",39.95
52353359,56121,"REBILL",39.95
52353360,56135,"REBILL",24.95
52353361,56135,"REBILL",24.95
52353362,56135,"REBILL",24.95
52353363,56135,"REBILL",24.95
52353364,56135,"REBILL",24.95
52353365,56172,"REBILL",29.95
52353366,56172,"REBILL",29.95
52353367,56172,"REBILL",29.95
52353368,56172,"REBILL",29.95
52353369,56173,"REBILL",24.95
52353370,56182,"REBILL",24.95
52353371,56182,"REBILL",24.95
52353372,56210,"CHARGEBACK",-19.95
52353373,56239,"REBILL",24.95
52353374,56239,"REBILL",24.95
52353375,56239,"REBILL",24.95
52353376,56239,"REBILL",24.95
52353377,56274,"REBILL",29.95
52353378,56283,"REBILL",24.95
52353379,56283,"REBILL",24.95
52353380,56283,"REBILL",24.95
52353381,56283,"REBILL",24.95
52353382,56318,"REBILL",29.95
52353383,56333,"REBILL",32.95
52353384,56341,"REBILL",29.95
52353385,56345,"REBILL",24.95
52353386,56352,"REBILL",24.95
52353387,56366,"REBILL",24.95
52353388,56366,"REBILL",24.95
52353389,56375,"REBILL",29.95
52353390,56390,"REFUND",-32.95
52353391,56390,"REFUND",-32.95
52353392,56415,"REBILL",39.95
52353393,56449,"REBILL",24.95
52353394,56473,"REBILL",24.95
52353395,56473,"REBILL",24.95
52353396,56473,"REBILL",24.95
52353397,56473,"REBILL",24.95
52353398,56473,"REBILL",24.95
52353399,56473,"REBILL",24.95
52353400,56473,"REBILL",24.95
52353401,56473,"REBILL",24.95
52353402,56488,"REBILL",39.95
52353403,56515,"REFUND",-29.95
52353404,56515,"REFUND",-29.95
52353405,56526,"REBILL",24.95
52353406,56543,"REFUND",-29.95
52353407,56581,"REBILL",29.95
52353408,56645,"REBILL",29.95
52353409,56645,"REBILL",29.95
52353410,56662,"REBILL",24.95
52353411,56662,"REBILL",24.95
52353412,56662,"REBILL",24.95
52353413,56662,"REBILL",24.95
52353414,56664,"REBILL",32.95
52353415,56664,"REBILL",32.95
52353416,56664,"REBILL",32.95
52353417,56664,"REBILL",32.95
52353418,56664,"REBILL",32.95
52353419,56664,"REBILL",32.95
52353420,56664,"REBILL",32.95
52353421,56664,"REBILL",32.95
52353422,56664,"REBILL",32.95
52353423,56664,"REBILL",32.95
52353424,56672,"REBILL",24.95
52353425,56702,"REBILL",39.95
52353426,56713,"REBILL",19.95
52353427,56731,"REBILL",24.95
52353428,56731,"REBILL",24.95
52353429,56731,"REBILL",24.95
52353430,56731,"REBILL",24.95
52353431,56740,"REBILL",24.95
52353432,56740,"REBILL",24.95
52353433,56740,"REBILL",24.95
52353434,56821,"REBILL",29.95
52353435,56827,"REBILL",39.95
52353436,56849,"REBILL",24.95
52353437,56854,"REBILL",39.95
52353438,56854,"REBILL",39.95
52353439,56873,"REBILL",29.95
52353440,56873,"REBILL",29.95
52353441,56892,"REBILL",24.95
52353442,56907,"REBILL",29.95
52353443,56914,"REBILL",32.95
52353444,56914,"REBILL",32.95
52353445,56914,"REBILL",32.95
52353446,56914,"REBILL",32.95
52353447,56943,"REBILL",39.95
52353448,56943,"REBILL",39.95
52353449,56957,"REBILL",29.95
52353450,56957,"REBILL",29.95
52353451,56957,"REBILL",29.95
52353452,56968,"REBILL",19.95
52353453,56974,"REBILL",32.95
52353454,56980,"REBILL",32.95
52353455,56980,"REBILL",32.95
52353456,56980,"REBILL",32.95
52353457,56980,"REBILL",32.95
52353458,56980,"REBILL",32.95
52353459,56980,"REBILL",32.95
52353460,56980,"REBILL",32.95
52353461,56988,"REBILL",32.95
52353462,56988,"REBILL",32.95
52353463,56988,"REBILL",32.95
52353464,56988,"REBILL",32.95
52353465,56988,"REBILL",32.95
52353466,56988,"REBILL",32.95
52353467,57000,"REBILL",29.95
52353468,57000,"REBILL",29.95
52353469,57000,"REBILL",29.95
52353470,57000,"REBILL",29.95
52353471,57000,"REBILL",29.95
52353472,57000,"REBILL",29.95
52353473,57000,"REBILL",29.95
52353474,57000,"REBILL",29.95
52353475,57006,"REBILL",29.95
52353476,57006,"REBILL",29.95
52353477,57006,"REBILL",29.95
52353478,57006,"REBILL",29.95
52353479,57006,"REBILL",29.95
52353480,57032,"REBILL",19.95
52353481,57038,"REBILL",24.95
52353482,57038,"REBILL",24.95
52353483,57038,"REBILL",24.95
52353484,57038,"REBILL",24.95
52353485,57056,"REBILL",29.95
52353486,57074,"REBILL",24.95
52353487,57099,"REBILL",24.95
52353488,57099,"REBILL",24.95
52353489,57099,"REBILL",24.95
52353490,57103,"REBILL",29.95
52353491,57103,"REBILL",29.95
52353492,57104,"REBILL",29.95
52353493,57104,"REBILL",29.95
52353494,57104,"REBILL",29.95
52353495,57130,"REBILL",39.95
52353496,57130,"REBILL",39.95
52353497,57130,"REBILL",39.95
52353498,57146,"REBILL",24.95
52353499,57147,"REBILL",32.95
52353500,57147,"REBILL",32.95
52353501,57147,"REBILL",32.95
52353502,57147,"REBILL",32.95
52353503,57147,"REBILL",32.95
52353504,57147,"REBILL",32.95
52353505,57147,"REBILL",32.95
52353506,57179,"REBILL",32.95
52353507,57186,"REBILL",24.95
52353508,57188,"REBILL",29.95
52353509,57193,"REBILL",24.95
52353510,57193,"REBILL",24.95
52353511,57193,"REBILL",24.95
52353512,57287,"REBILL",24.95
52353513,57287,"REBILL",24.95
52353514,57287,"REBILL",24.95
52353515,57287,"REBILL",24.95
52353516,57287,"REBILL",24.95
52353517,57287,"REBILL",24.95
52353518,57287,"REBILL",24.95
52353519,57287,"REBILL",24.95
52353520,57293,"REBILL",32.95
52353521,57378,"REFUND",-19.95
52353522,57422,"REBILL",29.95
52353523,57442,"REBILL",32.95
52353524,57455,"REBILL",24.95
52353525,57455,"REBILL",24.95
52353526,57455,"REBILL",24.95
52353527,57483,"REBILL",29.95
52353528,57483,"REBILL",29.95
52353529,57514,"REBILL",24.95
52353530,57514,"REBILL",24.95
52353531,57514,"REBILL",24.95
52353532,57536,"REBILL",24.95
52353533,57536,"REBILL",24.95
52353534,57536,"REBILL",24.95
52353535,57536,"REBILL",24.95
52353536,57536,"REBILL",24.95
52353537,57536,"REBILL",24.95
52353538,57536,"REBILL",24.95
52353539,57536,"REBILL",24.95
52353540,57574,"REBILL",39.95
52353541,57574,"REBILL",39.95
52353542,57574,"REBILL",39.95
52353543,57574,"REBILL",39.95
52353544,57615,"REBILL",19.95
52353545,57615,"REBILL",19.95
52353546,57615,"REBILL",19.95
52353547,57615,"REBILL",19.95
52353548,57643,"REBILL",29.95
52353549,57655,"REBILL",32.95
52353550,57668,"REBILL",29.95
52353551,57668,"REBILL",29.95
52353552,57682,"REBILL",29.95
52353553,57682,"REBILL",29.95
52353554,57688,"REBILL",19.95
52353555,57688,"REBILL",19.95
52353556,57688,"REBILL",19.95
52353557,57688,"REBILL",19.95
52353558,57688,"REBILL",19.95
52353559,57688,"REBILL",19.95
52353560,57688,"REBILL",19.95
52353561,57688,"REBILL",19.95
52353562,57697,"REBILL",32.95
52353563,57697,"REBILL",32.95
52353564,57736,"REFUND",-24.95
52353565,57736,"REFUND",-24.95
52353566,57736,"REFUND",-24.95
52353567,57736,"REFUND",-24.95
52353568,57736,"REFUND",-24.95
52353569,57736,"REFUND",-24.95
52353570,57755,"REBILL",39.95
52353571,57755,"REBILL",39.95
52353572,57756,"REBILL",24.95
52353573,57763,"REBILL",24.95
52353574,57765,"REBILL",39.95
52353575,57765,"REBILL",39.95
52353576,57855,"REBILL",39.95
52353577,57855,"REBILL",39.95
52353578,57910,"REBILL",24.95
52353579,57910,"REBILL",24.95
52353580,57910,"REBILL",24.95
52353581,57910,"REBILL",24.95
52353582,57910,"REBILL",24.95
52353583,57910,"REBILL",24.95
52353584,57910,"REBILL",24.95
52353585,57910,"REBILL",24.95
52353586,57910,"REBILL",24.95
52353587,57914,"REBILL",24.95
52353588,57917,"REBILL",24.95
52353589,57917,"REBILL",24.95
52353590,57974,"REBILL",32.95
52353591,57974,"REBILL",32.95
52353592,57984,"REFUND",-32.95
52353593,57990,"REBILL",29.95
52353594,57990,"REBILL",29.95
52353595,58051,"REBILL",32.95
52353596,58051,"REBILL",32.95
52353597,58051,"REBILL",32.95
52353598,58051,"REBILL",32.95
52353599,58051,"REBILL",32.95
52353600,58051,"REBILL",32.95
52353601,58081,"REBILL",32.95
52353602,58081,"REBILL",32.95
52353603,58081,"REBILL",32.95
52353604,58081,"REBILL",32.95
52353605,58202,"REBILL",24.95
52353606,58202,"REBILL",24.95
52353607,58202,"REBILL",24.95
52353608,58207,"REBILL",24.95
52353609,58207,"REBILL",24.95
52353610,58207,"REBILL",24.95
52353611,58207,"REBILL",24.95
52353612,58207,"REBILL",24.95
52353613,58207,"REBILL",24.95
52353614,58207,"REBILL",24.95
52353615,58213,"REBILL",24.95
52353616,58258,"REBILL",24.95
52353617,58269,"REBILL",24.95
52353618,58365,"REFUND",-19.95
52353619,58365,"REFUND",-19.95
52353620,58394,"REFUND",-24.95
52353621,58487,"REBILL",24.95
52353622,58487,"REBILL",24.95
52353623,58487,"REBILL",24.95
52353624,58487,"REBILL",24.95
52353625,58487,"REBILL",24.95
52353626,58487,"REBILL",24.95
52353627,58518,"REBILL",29.95
52353628,58534,"REBILL",24.95
52353629,58542,"REBILL",19.95
52353630,58542,"REBILL",19.95
52353631,58542,"REBILL",19.95
52353632,58559,"REBILL",39.95
52353633,58578,"REBILL",24.95
52353634,58580,"REBILL",32.95
52353635,58580,"REBILL",32.95
52353636,58596,"REBILL",24.95
52353637,58596,"REBILL",24.95
52353638,58641,"REBILL",19.95
52353639,58641,"REBILL",19.95
52353640,58641,"REBILL",19.95
52353641,58641,"REBILL",19.95
52353642,58641,"REBILL",19.95
52353643,58641,"REBILL",19.95
52353644,58641,"REBILL",19.95
52353645,58641,"REBILL",19.95
52353646,58649,"REBILL",24.95
52353647,58649,"REBILL",24.95
52353648,58649,"REBILL",24.95
52353649,58649,"REBILL",24.95
52353650,58649,"REBILL",24.95
52353651,58683,"REBILL",24.95
52353652,58683,"REBILL",24.95
52353653,58683,"REBILL",24.95
52353654,58683,"REBILL",24.95
52353655,58683,"REBILL",24.95
52353656,58683,"REBILL",24.95
52353657,58683,"REBILL",24.95
52353658,58688,"REBILL",24.95
52353659,58720,"REBILL",39.95
52353660,58760,"REBILL",29.95
52353661,58811,"REBILL",24.95
52353662,58811,"REBILL",24.95
52353663,58969,"REBILL",24.95
52353664,58969,"REBILL",24.95
52353665,58969,"REBILL",24.95
52353666,58969,"REBILL",24.95
52353667,58969,"REBILL",24.95
52353668,58969,"REBILL",24.95
52353669,58969,"REBILL",24.95
52353670,58969,"REBILL",24.95
52353671,58991,"REBILL",19.95
52353672,58991,"REBILL",19.95
52353673,58991,"REBILL",19.95
52353674,58991,"REBILL",19.95
52353675,58991,"REBILL",19.95
52353676,58991,"REBILL",19.95
52353677,58991,"REBILL",19.95
52353678,59036,"REBILL",29.95
52353679,59040,"REBILL",24.95
52353680,59041,"REBILL",32.95
52353681,59041,"REBILL",32.95
52353682,59041,"REBILL",32.95
52353683,59092,"REBILL",24.95
52353684,59092,"REBILL",24.95
52353685,59106,"REFUND",-24.95
52353686,59106,"REFUND",-24.95
52353687,59164,"REBILL",24.95
52353688,59164,"REBILL",24.95
52353689,59164,"REBILL",24.95
52353690,59174,"REBILL",39.95
52353691,59204,"REFUND",-29.95
52353692,59229,"REBILL",32.95
52353693,59229,"REBILL",32.95
52353694,59229,"REBILL",32.95
52353695,59268,"REBILL",32.95
52353696,59268,"REBILL",32.95
52353697,59268,"REBILL",32.95
52353698,59268,"REBILL",32.95
52353699,59268,"REBILL",32.95
52353700,59268,"REBILL",32.95
52353701,59268,"REBILL",32.95
52353702,59268,"REBILL",32.95
52353703,59268,"REBILL",32.95
52353704,59271,"REBILL",29.95
52353705,59277,"REBILL",39.95
52353706,59359,"REBILL",39.95
52353707,59359,"REBILL",39.95
52353708,59385,"REBILL",24.95
52353709,59386,"REBILL",32.95
52353710,59386,"REBILL",32.95
52353711,59386,"REBILL",32.95
52353712,59386,"REBILL",32.95
52353713,59386,"REBILL",32.95
52353714,59386,"REBILL",32.95
52353715,59386,"REBILL",32.95
52353716,59386,"REBILL",32.95
52353717,59389,"REBILL",29.95
52353718,59389,"REBILL",29.95
52353719,59389,"REBILL",29.95
52353720,59389,"REBILL",29.95
52353721,59389,"REBILL",29.95
52353722,59407,"REBILL",24.95
52353723,59407,"REBILL",24.95
52353724,59407,"REBILL",24.95
52353725,59419,"REBILL",32.95
52353726,59419,"REBILL",32.95
